Data,close
1999-04-23,8.90862
1999-04-26,9.85239
1999-04-27,9.9385
1999-04-28,9.73955
1999-04-29,9.50299
1999-04-30,9.5406
1999-05-04,9.38026
1999-05-05,9.21961
1999-05-06,9.38026
1999-05-07,9.41787
1999-05-10,9.26772
1999-05-11,9.50299
1999-05-12,9.38026
1999-05-13,9.41787
1999-05-14,9.1821
1999-05-17,9.10668
1999-05-18,9.41787
1999-05-19,9.5406
1999-05-20,9.61583
1999-05-21,9.38026
1999-05-24,9.46637
1999-05-25,9.21961
1999-05-26,9.21961
1999-05-27,9.14459
1999-05-28,9.10668
1999-05-31,8.98424
1999-06-01,9.14459
1999-06-02,9.14459
1999-06-07,9.21961
1999-06-08,9.03135
1999-06-09,9.06916
1999-06-10,9.06916
1999-06-11,9.14459
1999-06-14,9.21961
1999-06-15,9.41787
1999-06-16,9.70194
1999-06-17,9.50299
1999-06-18,9.46637
1999-06-21,9.65443
1999-06-22,9.30523
1999-06-23,9.21961
1999-06-24,9.14459
1999-06-25,9.26772
1999-06-28,9.34274
1999-06-29,9.21961
1999-06-30,9.1821
1999-07-01,9.30523
1999-07-02,9.26772
1999-07-05,9.34274
1999-07-06,9.26772
1999-07-07,9.61583
1999-07-08,9.30523
1999-07-09,9.30523
1999-07-12,9.46637
1999-07-13,9.30523
1999-07-14,9.41787
1999-07-15,9.34274
1999-07-16,9.61583
1999-07-19,9.50299
1999-07-20,9.57821
1999-07-21,9.34274
1999-07-22,9.26772
1999-07-23,9.30523
1999-07-26,9.10668
1999-07-27,9.41787
1999-07-28,9.30523
1999-07-29,9.03135
1999-07-30,9.1821
1999-08-02,9.1821
1999-08-03,9.10668
1999-08-04,9.10668
1999-08-05,8.94633
1999-08-06,9.03135
1999-08-09,8.90862
1999-08-10,8.8332
1999-08-11,8.94633
1999-08-12,9.10668
1999-08-13,9.30523
1999-08-16,9.30523
1999-08-17,9.30523
1999-08-18,9.57821
1999-08-19,9.57821
1999-08-20,9.65443
1999-08-23,10.4473
1999-08-24,10.4473
1999-08-25,10.6452
1999-08-26,10.3255
1999-08-27,10.8432
1999-08-30,10.8432
1999-08-31,10.758
1999-09-01,11.3529
1999-09-02,11.2401
1999-09-03,12.023
1999-09-06,12.1467
1999-09-07,12.023
1999-09-08,11.5509
1999-09-09,11.5509
1999-09-10,11.7488
1999-09-13,11.154
1999-09-14,10.956
1999-09-15,10.758
1999-09-16,10.3255
1999-09-17,10.6452
1999-09-20,10.3255
1999-09-21,10.2493
1999-09-22,9.65443
1999-09-23,9.89
1999-09-24,9.41787
1999-09-27,9.5406
1999-09-28,9.46637
1999-09-29,9.38026
1999-09-30,9.38026
1999-10-01,9.38026
1999-10-04,9.57821
1999-10-05,9.77617
1999-10-06,10.0503
1999-10-07,9.97512
1999-10-08,10.088
1999-10-11,9.9385
1999-10-12,9.70194
1999-10-13,9.57821
1999-10-14,9.70194
1999-10-15,9.5406
1999-10-18,9.46637
1999-10-19,9.73955
1999-10-20,10.0503
1999-10-21,9.9385
1999-10-22,10.2493
1999-10-25,10.1365
1999-10-26,10.1365
1999-10-27,10.1365
1999-10-28,10.1365
1999-10-29,10.1365
1999-11-02,10.0127
1999-11-03,10.1365
1999-11-04,9.73955
1999-11-05,9.65443
1999-11-08,9.41787
1999-11-09,9.50299
1999-11-10,9.14459
1999-11-15,9.34274
1999-11-16,9.50299
1999-11-17,9.46637
1999-11-18,9.85239
1999-11-19,10.4473
1999-11-22,10.956
1999-11-23,10.9936
1999-11-24,12.0992
1999-11-25,11.9468
1999-11-26,11.6271
1999-11-29,11.4281
1999-11-30,12.023
1999-12-01,12.9296
1999-12-02,13.0049
1999-12-03,13.1276
1999-12-06,13.3256
1999-12-07,13.0514
1999-12-08,12.9296
1999-12-09,13.1642
1999-12-10,13.2028
1999-12-13,14.8261
1999-12-14,13.7591
1999-12-15,13.7967
1999-12-16,13.7967
1999-12-17,14.1085
1999-12-20,14.1085
1999-12-21,13.9204
1999-12-22,14.7034
1999-12-23,15.2121
1999-12-27,15.6941
1999-12-28,14.9389
1999-12-29,16.3167
2000-01-03,18.4873
2000-01-04,18.2132
2000-01-05,17.7044
2000-01-06,18.4111
2000-01-07,20.6965
2000-01-10,23.2621
2000-01-11,23.8857
2000-01-12,22.98
2000-01-13,22.8662
2000-01-14,21.8002
2000-01-17,22.2723
2000-01-18,21.2053
2000-01-19,20.2996
2000-01-20,19.9037
2000-01-21,19.8275
2000-01-24,18.808
2000-01-25,17.8925
2000-01-26,18.8832
2000-01-27,20.1017
2000-01-28,20.3838
2000-01-31,21.2904
2000-02-01,24.4805
2000-02-02,25.981
2000-02-03,29.4433
2000-02-04,29.2454
2000-02-07,31.3408
2000-02-08,34.2191
2000-02-09,37.2112
2000-02-10,37.6081
2000-02-11,37.4092
2000-02-14,37.2963
2000-02-15,37.2963
2000-02-16,38.202
2000-02-17,39.1839
2000-02-18,41.986
2000-02-21,43.1658
2000-02-22,49.8667
2000-02-23,53.4151
2000-02-24,59.7191
2000-02-25,54.7919
2000-02-28,53.811
2000-02-29,61.6917
2000-03-01,67.6077
2000-03-02,64.8531
2000-03-03,68.2016
2000-03-06,63.4654
2000-03-07,63.6634
2000-03-08,61.6917
2000-03-09,67.2118
2000-03-10,72.5339
2000-03-13,63.8614
2000-03-14,68.2016
2000-03-15,63.2675
2000-03-16,66.4289
2000-03-17,65.4381
2000-03-20,63.6634
2000-03-21,61.1068
2000-03-22,62.0877
2000-03-23,61.8897
2000-03-24,63.2675
2000-03-27,64.2583
2000-03-28,63.4654
2000-03-29,59.531
2000-03-30,50.2626
2000-03-31,50.0647
2000-04-03,45.1375
2000-04-04,45.7323
2000-04-05,41.5901
2000-04-06,43.5617
2000-04-07,44.5436
2000-04-10,43.1658
2000-04-11,38.589
2000-04-12,40.4102
2000-04-13,40.2123
2000-04-14,40.4102
2000-04-17,35.7948
2000-04-18,37.6081
2000-04-19,36.6263
2000-04-20,36.6263
2000-04-25,34.5309
2000-04-26,32.4444
2000-04-27,30.0382
2000-04-28,31.9356
2000-05-04,30.0382
2000-05-05,28.3397
2000-05-08,26.8491
2000-05-09,27.8676
2000-05-10,30.2362
2000-05-11,35.3989
2000-05-12,41.986
2000-05-15,41.1932
2000-05-16,43.1658
2000-05-17,39.3818
2000-05-18,40.0143
2000-05-19,37.8813
2000-05-22,35.7948
2000-05-23,35.003
2000-05-24,32.7186
2000-05-25,34.5309
2000-05-26,33.1145
2000-05-29,37.2112
2000-05-30,37.6081
2000-05-31,37.6081
2000-06-01,39.6174
2000-06-02,38.3148
2000-06-05,36.8242
2000-06-06,34.2191
2000-06-07,36.4283
2000-06-08,38.004
2000-06-09,38.3148
2000-06-12,36.8994
2000-06-13,36.1066
2000-06-14,37.2112
2000-06-15,37.2112
2000-06-16,36.6263
2000-06-19,35.7196
2000-06-20,37.6824
2000-06-21,37.4092
2000-06-23,37.4943
2000-06-26,41.1932
2000-06-27,41.3911
2000-06-28,41.788
2000-06-29,39.8154
2000-06-30,37.8061
2000-07-03,38.7108
2000-07-04,38.3148
2000-07-05,36.8242
2000-07-06,36.2303
2000-07-07,36.6263
2000-07-10,36.1066
2000-07-11,34.9278
2000-07-12,37.2112
2000-07-13,36.8242
2000-07-14,36.2303
2000-07-17,36.2303
2000-07-18,36.8994
2000-07-19,37.4092
2000-07-20,36.8994
2000-07-21,36.5035
2000-07-24,35.9087
2000-07-25,35.1257
2000-07-26,33.0383
2000-07-27,33.1145
2000-07-28,32.8403
2000-07-31,32.0485
2000-08-01,30.2362
2000-08-02,31.7367
2000-08-03,30.9439
2000-08-04,32.7186
2000-08-07,32.1237
2000-08-08,33.3134
2000-08-09,35.201
2000-08-10,34.0211
2000-08-11,32.8403
2000-08-14,32.9165
2000-08-16,34.1349
2000-08-17,32.6423
2000-08-18,33.5114
2000-08-21,32.7186
2000-08-22,33.0383
2000-08-23,32.8403
2000-08-24,33.8232
2000-08-25,34.2191
2000-08-28,33.6252
2000-08-29,33.7093
2000-08-30,33.5114
2000-08-31,36.1066
2000-09-01,38.202
2000-09-04,36.8994
2000-09-05,37.4092
2000-09-06,37.2112
2000-09-07,36.8242
2000-09-08,35.7948
2000-09-11,34.9278
2000-09-12,36.5035
2000-09-13,35.7948
2000-09-14,36.5035
2000-09-15,35.7948
2000-09-18,35.201
2000-09-19,34.417
2000-09-20,33.6252
2000-09-21,32.2474
2000-09-22,30.1609
2000-09-25,31.417
2000-09-26,29.6413
2000-09-27,29.5294
2000-09-28,27.8676
2000-09-29,29.1325
2000-10-02,30.4341
2000-10-03,29.4433
2000-10-04,29.4433
2000-10-05,30.7459
2000-10-06,30.1609
2000-10-09,29.6413
2000-10-10,29.4433
2000-10-11,27.8676
2000-10-12,27.8676
2000-10-13,26.9619
2000-10-16,28.7366
2000-10-17,29.1325
2000-10-18,26.6501
2000-10-19,28.4625
2000-10-20,29.5294
2000-10-23,28.8584
2000-10-24,28.7366
2000-10-25,27.7548
2000-10-26,27.4341
2000-10-27,27.3588
2000-10-30,27.5568
2000-10-31,27.8676
2000-11-02,29.4433
2000-11-03,30.35
2000-11-06,32.2474
2000-11-07,31.8129
2000-11-08,31.218
2000-11-09,30.4341
2000-11-10,29.6413
2000-11-13,27.6696
2000-11-14,28.2635
2000-11-15,23.2621
2000-11-16,23.3769
2000-11-17,23.5749
2000-11-20,22.782
2000-11-21,22.593
2000-11-22,21.8754
2000-11-23,21.4884
2000-11-24,22.394
2000-11-27,22.394
2000-11-28,21.8754
2000-11-29,20.9697
2000-11-30,19.5167
2000-12-01,19.393
2000-12-04,18.2518
2000-12-05,18.4873
2000-12-06,19.5167
2000-12-07,21.2053
2000-12-08,22.2723
2000-12-11,22.2723
2000-12-12,21.8002
2000-12-13,22.0743
2000-12-14,22.394
2000-12-15,22.593
2000-12-18,23.5749
2000-12-19,23.5749
2000-12-20,22.8662
2000-12-21,22.6682
2000-12-22,23.6966
2000-12-27,25.1506
2000-12-28,24.9527
2000-12-29,24.5557
2001-01-02,24.1697
2001-01-03,23.2621
2001-01-04,23.8857
2001-01-05,23.4986
2001-01-08,22.1961
2001-01-09,22.6682
2001-01-10,22.0743
2001-01-11,21.2053
2001-01-12,21.8754
2001-01-15,21.4884
2001-01-16,21.4884
2001-01-17,22.6682
2001-01-18,22.8662
2001-01-19,24.0836
2001-01-22,22.98
2001-01-23,22.8662
2001-01-24,22.6682
2001-01-25,22.6682
2001-01-26,22.6682
2001-01-29,22.8662
2001-01-30,22.98
2001-01-31,22.782
2001-02-01,22.394
2001-02-02,22.2723
2001-02-05,21.2053
2001-02-06,20.8945
2001-02-07,19.6296
2001-02-08,19.1208
2001-02-09,18.3735
2001-02-12,18.4111
2001-02-13,19.0822
2001-02-14,18.7239
2001-02-15,18.9595
2001-02-16,17.5064
2001-02-19,16.1188
2001-02-20,16.3167
2001-02-21,15.7694
2001-02-22,15.7694
2001-02-23,16.2791
2001-02-26,15.7318
2001-02-27,13.7967
2001-02-28,14.8261
2001-03-01,13.7225
2001-03-02,13.6364
2001-03-05,13.1276
2001-03-06,13.7225
2001-03-07,12.8534
2001-03-08,12.1467
2001-03-09,10.758
2001-03-12,9.73955
2001-03-13,10.5601
2001-03-14,11.7488
2001-03-15,13.3256
2001-03-16,11.9468
2001-03-19,11.9468
2001-03-20,12.1467
2001-03-21,11.6271
2001-03-22,11.6271
2001-03-23,11.6647
2001-03-26,11.5142
2001-03-27,11.4281
2001-03-28,11.5142
2001-03-29,11.154
2001-03-30,10.6828
2001-04-02,10.371
2001-04-03,9.97512
2001-04-04,10.088
2001-04-05,10.6452
2001-04-06,10.6066
2001-04-09,10.8432
2001-04-10,10.9936
2001-04-11,11.1916
2001-04-12,10.9936
2001-04-17,10.371
2001-04-18,10.9936
2001-04-19,11.154
2001-04-20,11.2401
2001-04-23,10.8808
2001-04-24,10.8056
2001-04-25,10.8808
2001-04-26,11.1173
2001-04-27,11.3163
2001-04-30,11.4756
2001-05-02,11.5142
2001-05-04,11.2401
2001-05-07,11.0797
2001-05-08,10.5235
2001-05-09,9.65443
2001-05-10,10.1365
2001-05-11,9.9385
2001-05-14,9.61583
2001-05-15,9.41787
2001-05-16,9.21961
2001-05-17,9.38026
2001-05-18,9.30523
2001-05-21,9.50299
2001-05-22,9.73955
2001-05-23,9.50299
2001-05-24,9.41787
2001-05-25,9.1821
2001-05-28,9.21961
2001-05-29,9.34274
2001-05-30,9.14459
2001-05-31,8.98424
2001-06-01,8.87091
2001-06-04,8.16311
2001-06-05,7.96495
2001-06-06,7.88013
2001-06-07,7.72909
2001-06-08,7.44591
2001-06-11,7.31387
2001-06-12,7.56854
2001-06-13,7.96495
2001-06-15,8.27644
2001-06-18,8.4746
2001-06-19,8.67275
2001-06-20,9.21961
2001-06-21,10.0127
2001-06-22,9.97512
2001-06-25,10.1365
2001-06-26,10.2493
2001-06-27,10.3255
2001-06-28,9.73955
2001-06-29,9.9385
2001-07-02,9.03135
2001-07-03,8.43689
2001-07-04,7.88013
2001-07-05,7.96495
2001-07-06,8.31415
2001-07-09,8.4746
2001-07-10,8.04057
2001-07-11,7.92724
2001-07-12,9.14459
2001-07-13,9.14459
2001-07-16,9.30523
2001-07-17,8.55012
2001-07-18,8.67275
2001-07-19,8.39917
2001-07-20,8.23863
2001-07-23,8.74827
2001-07-24,8.43689
2001-07-25,8.20092
2001-07-26,8.74827
2001-07-27,9.26772
2001-07-30,9.57821
2001-07-31,9.81379
2001-08-01,9.73955
2001-08-02,10.0127
2001-08-03,9.89
2001-08-06,10.0503
2001-08-07,9.97512
2001-08-08,9.38026
2001-08-09,9.5406
2001-08-10,9.73955
2001-08-13,9.9385
2001-08-14,10.0127
2001-08-16,10.0503
2001-08-17,9.9385
2001-08-20,9.61583
2001-08-21,9.77617
2001-08-22,9.85239
2001-08-23,9.9385
2001-08-24,10.1731
2001-08-27,10.1731
2001-08-28,10.1365
2001-08-29,10.1365
2001-08-30,10.3255
2001-08-31,10.5235
2001-09-03,10.8808
2001-09-04,10.8808
2001-09-05,11.154
2001-09-06,10.9194
2001-09-07,10.758
2001-09-10,10.6828
2001-09-11,10.2493
2001-09-12,10.0503
2001-09-13,9.9385
2001-09-14,9.10668
2001-09-17,8.8332
2001-09-18,9.30523
2001-09-19,9.5406
2001-09-20,9.41787
2001-09-21,8.87091
2001-09-24,9.03135
2001-09-25,8.74827
2001-09-26,8.74827
2001-09-27,8.55012
2001-09-28,8.67275
2001-10-01,8.79539
2001-10-02,8.55012
2001-10-03,8.31415
2001-10-04,8.39917
2001-10-05,8.59733
2001-10-08,8.4746
2001-10-09,8.79539
2001-10-10,9.21961
2001-10-11,9.70194
2001-10-12,9.77617
2001-10-15,9.81379
2001-10-16,10.6828
2001-10-17,10.6066
2001-10-18,10.3255
2001-10-19,10.371
2001-10-22,10.6452
2001-10-23,10.5601
2001-10-24,10.7214
2001-10-25,10.371
2001-10-26,10.7214
2001-10-29,10.758
2001-10-30,10.1365
2001-10-31,10.4849
2001-11-02,10.4473
2001-11-05,10.4087
2001-11-06,10.2107
2001-11-07,10.0503
2001-11-08,10.5601
2001-11-09,10.2493
2001-11-12,10.1365
2001-11-13,10.4849
2001-11-14,11.0421
2001-11-15,10.5601
2001-11-16,10.6452
2001-11-19,10.5601
2001-11-20,10.5235
2001-11-21,10.1731
2001-11-22,10.2869
2001-11-23,10.0503
2001-11-26,9.97512
2001-11-27,9.9385
2001-11-28,9.97512
2001-11-29,9.97512
2001-11-30,9.73955
2001-12-03,9.57821
2001-12-04,9.9385
2001-12-05,10.088
2001-12-06,10.088
2001-12-07,10.2107
2001-12-10,9.77617
2001-12-11,9.65443
2001-12-12,9.5406
2001-12-13,8.59733
2001-12-14,8.67275
2001-12-17,8.79539
2001-12-18,9.14459
2001-12-19,8.94633
2001-12-20,8.94633
2001-12-21,8.74827
2001-12-27,9.14459
2001-12-28,9.06916
2001-12-31,8.98424
2002-01-02,8.8332
2002-01-03,9.26772
2002-01-04,8.94633
2002-01-07,8.87091
2002-01-08,8.67275
2002-01-09,9.06916
2002-01-10,8.98424
2002-01-11,8.98424
2002-01-14,8.79539
2002-01-15,8.67275
2002-01-16,8.67275
2002-01-17,8.8332
2002-01-18,8.74827
2002-01-21,8.55012
2002-01-28,6.50224
2002-01-29,6.40781
2002-01-30,6.26627
2002-01-31,6.19075
2002-02-01,5.86996
2002-02-04,5.06783
2002-02-05,5.28489
2002-02-06,5.12445
2002-02-07,5.12445
2002-02-08,5.19987
2002-02-11,5.10554
2002-02-12,4.92619
2002-02-13,4.79406
2002-02-14,4.72804
2002-02-15,4.52988
2002-02-18,4.2373
2002-02-19,4.07695
2002-02-20,4.07695
2002-02-21,4.2561
2002-02-22,4.33163
2002-02-25,5.04893
2002-02-26,5.02992
2002-02-27,4.9639
2002-02-28,5.01112
2002-03-01,4.90739
2002-03-04,4.72804
2002-03-05,4.63371
2002-03-06,4.52988
2002-03-07,4.49207
2002-03-08,4.47317
2002-03-11,4.45436
2002-03-12,4.45436
2002-03-13,4.45436
2002-03-14,4.37894
2002-03-15,4.41665
2002-03-18,4.41665
2002-03-19,4.18068
2002-03-20,4.05805
2002-03-21,4.02024
2002-03-22,4.18068
2002-03-25,4.07695
2002-03-26,3.96362
2002-03-27,3.92581
2002-03-28,3.94482
2002-04-02,3.94482
2002-04-03,3.74656
2002-04-04,3.47288
2002-04-05,3.51059
2002-04-08,3.15209
2002-04-09,2.95384
2002-04-10,2.87831
2002-04-11,2.71797
2002-04-12,2.44419
2002-04-15,2.68026
2002-04-16,2.56693
2002-04-17,2.44419
2002-04-18,2.4631
2002-04-19,2.56693
2002-04-22,2.75568
2002-04-23,2.64235
2002-04-24,2.58573
2002-04-25,2.62354
2002-04-26,2.62354
2002-04-29,2.64235
2002-04-30,2.66125
2002-05-02,2.62354
2002-05-06,2.58573
2002-05-07,2.53862
2002-05-08,2.51981
2002-05-09,2.50081
2002-05-10,2.4631
2002-05-13,2.38758
2002-05-14,2.44419
2002-05-15,2.482
2002-05-16,2.51981
2002-05-17,2.50081
2002-05-20,2.53862
2002-05-21,2.53862
2002-05-22,2.482
2002-05-23,2.51981
2002-05-24,2.66125
2002-05-27,2.91612
2002-05-28,2.71797
2002-05-29,2.8406
2002-05-31,2.85951
2002-06-03,2.89722
2002-06-04,3.01995
2002-06-05,3.07657
2002-06-06,2.93503
2002-06-07,3.05766
2002-06-10,3.05766
2002-06-11,3.07657
2002-06-12,3.09538
2002-06-13,3.25582
2002-06-14,3.1898
2002-06-17,3.35015
2002-06-18,3.49179
2002-06-19,3.45408
2002-06-20,3.51059
2002-06-21,3.74656
2002-06-24,3.80318
2002-06-25,3.64283
2002-06-26,3.29353
2002-06-27,3.45408
2002-06-28,3.47288
2002-07-01,3.23701
2002-07-02,2.8406
2002-07-03,3.03886
2002-07-04,3.15209
2002-07-05,3.1898
2002-07-08,3.1709
2002-07-09,3.15209
2002-07-10,3.07657
2002-07-11,2.93503
2002-07-12,2.95384
2002-07-15,2.80279
2002-07-16,2.87831
2002-07-17,3.05766
2002-07-18,3.09538
2002-07-19,3.01995
2002-07-22,2.87831
2002-07-23,2.93503
2002-07-24,2.87831
2002-07-25,2.95384
2002-07-26,2.91612
2002-07-29,2.93503
2002-07-30,2.85951
2002-07-31,2.8217
2002-08-01,2.8406
2002-08-02,2.73687
2002-08-05,2.64235
2002-08-06,2.68026
2002-08-07,2.66125
2002-08-08,2.64235
2002-08-09,2.68026
2002-08-12,2.73687
2002-08-13,2.75568
2002-08-14,2.71797
2002-08-16,2.75568
2002-08-19,2.75568
2002-08-20,2.80279
2002-08-21,2.80279
2002-08-22,2.75568
2002-08-23,2.77458
2002-08-26,2.80279
2002-08-27,2.77458
2002-08-28,2.71797
2002-08-29,2.71797
2002-08-30,2.71797
2002-09-02,2.66125
2002-09-03,2.482
2002-09-04,2.24604
2002-09-05,2.15171
2002-09-06,2.28375
2002-09-09,2.40648
2002-09-10,2.36877
2002-09-11,2.36877
2002-09-12,2.28375
2002-09-13,2.18942
2002-09-16,2.60464
2002-09-17,2.58573
2002-09-18,2.56693
2002-09-19,2.51981
2002-09-20,2.56693
2002-09-23,2.53862
2002-09-24,2.482
2002-09-25,2.58573
2002-09-26,2.53862
2002-09-27,2.50081
2002-09-30,2.44419
2002-10-01,2.40648
2002-10-02,2.44419
2002-10-03,2.38758
2002-10-04,2.36877
2002-10-07,2.36877
2002-10-08,2.36877
2002-10-09,2.32146
2002-10-10,2.42529
2002-10-11,2.482
2002-10-14,2.482
2002-10-15,2.50081
2002-10-16,2.482
2002-10-17,2.44419
2002-10-18,2.482
2002-10-21,2.44419
2002-10-22,2.53862
2002-10-23,2.50081
2002-10-24,2.50081
2002-10-25,2.4631
2002-10-28,2.58573
2002-10-29,2.60464
2002-10-30,2.58573
2002-10-31,2.51981
2002-11-04,2.89722
2002-11-05,2.80279
2002-11-06,2.66125
2002-11-07,2.51981
2002-11-08,2.42529
2002-11-12,2.42529
2002-11-13,2.40648
2002-11-14,2.4631
2002-11-15,2.44419
2002-11-18,2.51981
2002-11-19,2.482
2002-11-20,2.4631
2002-11-21,2.51981
2002-11-22,2.53862
2002-11-25,2.62354
2002-11-26,2.64235
2002-11-27,2.64235
2002-11-28,2.58573
2002-11-29,2.56693
2002-12-02,2.62354
2002-12-03,2.53862
2002-12-04,2.56693
2002-12-05,2.56693
2002-12-06,2.56693
2002-12-09,2.53862
2002-12-10,2.51981
2002-12-11,2.482
2002-12-12,2.51981
2002-12-13,2.50081
2002-12-16,2.50081
2002-12-17,2.51981
2002-12-18,2.4631
2002-12-19,2.44419
2002-12-20,2.42529
2002-12-23,2.40648
2002-12-27,2.40648
2002-12-30,2.38758
2002-12-31,2.40648
2003-01-02,2.40648
2003-01-03,2.44419
2003-01-06,2.51981
2003-01-07,2.482
2003-01-08,2.42529
2003-01-09,2.44419
2003-01-10,2.42529
2003-01-13,2.58573
2003-01-14,2.53862
2003-01-15,2.50081
2003-01-16,2.482
2003-01-17,2.44419
2003-01-20,2.53862
2003-01-21,2.482
2003-01-22,2.4631
2003-01-23,2.73687
2003-01-24,2.58573
2003-01-27,2.51981
2003-01-28,2.56693
2003-01-29,2.53862
2003-01-30,2.482
2003-01-31,2.51981
2003-02-03,2.51981
2003-02-04,2.482
2003-02-05,2.482
2003-02-06,2.50081
2003-02-07,2.53862
2003-02-10,2.50081
2003-02-11,2.53862
2003-02-12,2.73687
2003-02-13,2.62354
2003-02-14,2.66125
2003-02-17,2.69906
2003-02-18,2.66125
2003-02-19,2.62354
2003-02-20,2.62354
2003-02-21,2.66125
2003-02-24,2.62354
2003-02-25,2.53862
2003-02-26,2.62354
2003-02-27,2.64235
2003-02-28,2.66125
2003-03-03,2.66125
2003-03-04,2.62354
2003-03-05,2.64235
2003-03-06,2.64235
2003-03-07,2.68026
2003-03-10,2.80279
2003-03-11,2.85951
2003-03-12,2.77458
2003-03-13,2.80279
2003-03-14,2.77458
2003-03-17,2.73687
2003-03-18,2.75568
2003-03-19,2.80279
2003-03-20,2.91612
2003-03-21,3.13309
2003-03-24,3.20861
2003-03-25,3.1898
2003-03-26,3.15209
2003-03-27,3.1898
2003-03-28,3.1709
2003-03-31,3.05766
2003-04-01,3.07657
2003-04-02,3.15209
2003-04-03,3.31244
2003-04-04,3.35015
2003-04-07,3.56721
2003-04-08,3.62392
2003-04-09,3.74656
2003-04-10,3.58602
2003-04-11,3.51059
2003-04-14,3.27473
2003-04-15,3.20861
2003-04-16,3.31244
2003-04-17,3.29353
2003-04-22,3.20861
2003-04-23,3.38796
2003-04-24,3.31244
2003-04-25,3.31244
2003-04-28,3.27473
2003-04-29,3.20861
2003-04-30,3.25582
2003-05-02,3.27473
2003-05-05,3.31244
2003-05-06,3.31244
2003-05-07,3.27473
2003-05-08,3.27473
2003-05-09,3.31244
2003-05-12,3.51059
2003-05-13,3.40686
2003-05-14,3.36915
2003-05-15,3.38796
2003-05-16,3.31244
2003-05-19,3.23701
2003-05-20,3.05766
2003-05-21,3.07657
2003-05-22,3.15209
2003-05-23,3.1709
2003-05-26,3.15209
2003-05-27,3.09538
2003-05-28,3.11428
2003-05-29,3.09538
2003-05-30,3.03886
2003-06-02,3.11428
2003-06-03,3.1709
2003-06-04,3.15209
2003-06-05,3.1898
2003-06-06,3.1709
2003-06-09,2.95384
2003-06-10,2.87831
2003-06-11,2.85951
2003-06-12,2.87831
2003-06-13,2.91612
2003-06-16,2.91612
2003-06-17,2.93503
2003-06-18,2.95384
2003-06-20,2.97274
2003-06-23,2.95384
2003-06-24,2.89722
2003-06-25,2.89722
2003-06-26,3.01995
2003-06-27,3.09538
2003-06-30,3.11428
2003-07-01,3.01995
2003-07-02,3.05766
2003-07-03,3.05766
2003-07-04,3.01995
2003-07-07,3.03886
2003-07-08,3.05766
2003-07-09,3.01995
2003-07-10,2.99155
2003-07-11,2.97274
2003-07-14,3.03886
2003-07-15,3.01995
2003-07-16,2.97274
2003-07-17,2.95384
2003-07-18,3.05766
2003-07-21,3.13309
2003-07-22,3.11428
2003-07-23,3.13309
2003-07-24,3.13309
2003-07-25,3.35015
2003-07-28,3.29353
2003-07-29,3.1898
2003-07-30,3.15209
2003-07-31,3.20861
2003-08-01,3.25582
2003-08-04,3.23701
2003-08-05,3.25582
2003-08-06,3.1898
2003-08-07,3.20861
2003-08-08,3.23701
2003-08-11,3.23701
2003-08-12,3.29353
2003-08-13,3.25582
2003-08-14,3.31244
2003-08-18,3.58602
2003-08-19,3.49179
2003-08-20,3.47288
2003-08-21,3.60502
2003-08-22,3.66164
2003-08-25,3.60502
2003-08-26,4.18068
2003-08-27,3.8787
2003-08-28,3.66164
2003-08-29,3.68994
2003-09-01,3.68994
2003-09-02,3.76537
2003-09-03,3.84099
2003-09-04,3.62392
2003-09-05,3.51059
2003-09-08,3.60502
2003-09-09,3.64283
2003-09-10,3.64283
2003-09-11,3.64283
2003-09-12,3.60502
2003-09-15,3.5295
2003-09-16,3.5483
2003-09-17,3.5483
2003-09-18,3.5483
2003-09-19,3.5483
2003-09-22,3.38796
2003-09-23,3.36915
2003-09-24,3.38796
2003-09-25,3.29353
2003-09-26,3.33134
2003-09-29,3.35015
2003-09-30,3.20861
2003-10-01,3.1709
2003-10-02,3.23701
2003-10-03,3.33134
2003-10-06,3.40686
2003-10-07,3.38796
2003-10-08,3.45408
2003-10-09,3.36915
2003-10-10,3.40686
2003-10-13,3.38796
2003-10-14,3.36915
2003-10-15,3.38796
2003-10-16,3.31244
2003-10-17,3.1898
2003-10-20,3.20861
2003-10-21,3.05766
2003-10-22,3.03886
2003-10-23,2.99155
2003-10-24,3.01995
2003-10-27,2.95384
2003-10-28,2.93503
2003-10-29,2.97274
2003-10-30,3.05766
2003-10-31,2.99155
2003-11-03,2.97274
2003-11-04,2.95384
2003-11-05,2.91612
2003-11-06,2.91612
2003-11-07,2.91612
2003-11-10,2.91612
2003-11-12,2.87831
2003-11-13,2.89722
2003-11-14,2.87831
2003-11-17,2.75568
2003-11-18,2.60464
2003-11-19,2.58573
2003-11-20,2.482
2003-11-21,2.53862
2003-11-24,3.09538
2003-11-25,2.97274
2003-11-26,2.97274
2003-11-27,2.89722
2003-11-28,2.95384
2003-12-01,3.27473
2003-12-02,3.1898
2003-12-03,3.15209
2003-12-04,3.09538
2003-12-05,3.1898
2003-12-08,3.25582
2003-12-09,3.23701
2003-12-10,3.23701
2003-12-11,3.25582
2003-12-12,3.23701
2003-12-15,3.1898
2003-12-16,3.11428
2003-12-17,3.05766
2003-12-18,3.09538
2003-12-19,3.09538
2003-12-22,3.13309
2003-12-23,3.1709
2003-12-29,3.15209
2003-12-30,3.13309
2003-12-31,3.09538
2004-01-02,3.15209
2004-01-05,3.23701
2004-01-06,3.25582
2004-01-07,3.40686
